Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,NFLX,NFLX,NFLX,NFLX,NFLX,META,META,META,META,META,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN
2026-03-06 15:30:00+00:00,299.739990234375,300.3299865722656,298.69000244140625,299.42999267578125,1591776,98.20999908447266,99.02999877929688,98.0,98.23999786376953,5848492,644.2650756835938,649.456787109375,644.1848754882812,647.5399780273438,1295271,256.69500732421875,257.95001220703125,256.0799865722656,257.25,3270567,215.14999389648438,216.54989624023438,214.42999267578125,215.0500030517578,5471550
2026-03-06 16:30:00+00:00,299.4200134277344,299.8699951171875,298.5799865722656,298.9599914550781,1189778,98.23999786376953,98.63500213623047,98.04000091552734,98.19999694824219,3701138,647.5599975585938,648.9771118164062,645.1199951171875,645.8499755859375,738080,257.29998779296875,257.489990234375,256.3900146484375,256.7699890136719,3297640,215.0,216.5,214.77999877929688,215.4199981689453,3828084
2026-03-06 17:30:00+00:00,298.9700012207031,299.8900146484375,298.18499755859375,299.20001220703125,1323364,98.19999694824219,98.61499786376953,98.09500122070312,98.28500366210938,2490375,645.8499755859375,647.5449829101562,643.760009765625,645.4299926757812,985089,256.7699890136719,257.5899963378906,256.05999755859375,256.4750061035156,2387760,215.42999267578125,215.6199951171875,214.27000427246094,214.78939819335938,4011756
2026-03-06 18:30:00+00:00,299.1900939941406,299.7300109863281,298.6099853515625,299.0299987792969,1184283,98.29000091552734,98.87999725341797,98.2750015258789,98.75990295410156,2565049,645.4600219726562,646.510009765625,644.4481811523438,645.6199951171875,545269,256.4750061035156,257.2300109863281,255.91000366210938,257.17999267578125,2090262,214.75999450683594,215.4199981689453,214.39999389648438,214.60000610351562,3420579
2026-03-06 19:30:00+00:00,299.0199890136719,299.5,297.75,298.07000732421875,1981237,98.75499725341797,99.42500305175781,98.67500305175781,99.19499969482422,3628584,645.469970703125,646.9000244140625,642.7797241210938,643.47998046875,1269678,257.1700134277344,257.96990966796875,256.8005065917969,256.9100036621094,2795477,214.60000610351562,214.79249572753906,213.19000244140625,213.5399932861328,5728055
2026-03-06 20:30:00+00:00,298.0899963378906,298.6000061035156,297.3299865722656,298.1700134277344,2521081,99.19000244140625,99.48999786376953,98.76000213623047,99.02999877929688,5184997,643.3400268554688,646.2000122070312,641.52001953125,644.8300170898438,1711439,256.9200134277344,258.010009765625,256.44000244140625,257.44000244140625,5129423,213.5399932861328,213.99000549316406,212.53500366210938,213.10499572753906,8365940
2026-03-09 13:30:00+00:00,294.1400146484375,298.2698974609375,293.989990234375,296.7550048828125,4525659,97.69000244140625,98.94000244140625,96.70999908447266,96.83499908447266,9992841,634.7525024414062,637.6890258789062,626.780029296875,631.0800170898438,3430864,255.69000244140625,257.0198974609375,253.6804962158203,255.7100067138672,7181497,210.4600067138672,212.2949981689453,207.11000061035156,209.0500030517578,13347555
2026-03-09 14:30:00+00:00,296.7300109863281,299.70001220703125,296.70001220703125,299.17999267578125,2078179,96.8301010131836,97.47000122070312,96.58000183105469,97.41000366210938,6559490,630.8200073242188,637.5800170898438,630.8200073242188,636.4199829101562,1289748,255.66000366210938,257.8800048828125,255.6300048828125,257.7300109863281,3727402,209.02999877929688,210.83999633789062,208.8300018310547,210.55999755859375,6725876
2026-03-09 15:30:00+00:00,299.15020751953125,301.0899963378906,298.6600036621094,300.5199890136719,1625634,97.40499877929688,97.98999786376953,97.13999938964844,97.82389831542969,4126455,636.614990234375,638.22998046875,635.2100219726562,636.719970703125,908345,257.7200012207031,258.2699890136719,257.1499938964844,257.57000732421875,3050497,210.56500244140625,210.75,209.82000732421875,210.11500549316406,4403943
2026-03-09 16:30:00+00:00,300.6199951171875,301.6600036621094,299.8299865722656,300.44500732421875,1380232,97.83000183105469,98.20999908447266,97.37000274658203,97.41000366210938,4790565,636.8049926757812,637.8200073242188,633.6300048828125,633.9949951171875,680621,257.5799865722656,258.0899963378906,256.5400085449219,256.6300048828125,2401092,210.11500549316406,210.47999572753906,209.1699981689453,209.58999633789062,4161290
2026-03-09 17:30:00+00:00,300.44000244140625,301.6499938964844,300.25,300.8599853515625,1628456,97.4000015258789,97.67500305175781,97.11000061035156,97.37000274658203,3532752,633.9949951171875,635.7000122070312,633.010009765625,634.3350219726562,827010,256.6499938964844,257.364990234375,255.9499969482422,257.1499938964844,2688859,209.5800018310547,209.92999267578125,208.8300018310547,209.35499572753906,3708315
2026-03-09 18:30:00+00:00,300.79998779296875,304.8349914550781,300.7900085449219,304.7550048828125,2522692,97.375,98.0999984741211,97.30000305175781,97.91000366210938,4592414,634.260009765625,644.3800048828125,634.260009765625,644.3300170898438,1196150,257.1317138671875,259.57000732421875,256.5199890136719,259.4800109863281,4105990,209.33999633789062,212.69000244140625,208.99000549316406,212.6750030517578,6976298
2026-03-09 19:30:00+00:00,304.760009765625,306.5,304.20001220703125,306.0199890136719,3152870,97.91500091552734,98.5,97.76000213623047,98.30000305175781,5451608,644.22998046875,647.739990234375,642.760986328125,647.3499755859375,1695679,259.4599914550781,261.1499938964844,259.010009765625,259.8900146484375,4821540,212.67999267578125,213.82000732421875,212.42999267578125,213.4199981689453,7206471
2026-03-10 13:30:00+00:00,305.875,308.2200012207031,305.30999755859375,306.32989501953125,2830827,97.80500030517578,98.48999786376953,96.58000183105469,96.84700012207031,8638521,653.5599975585938,659.7000122070312,649.0,652.5050048828125,2450540,257.69500732421875,260.25,256.95001220703125,259.9700012207031,5290551,214.125,214.83999633789062,212.42999267578125,214.0500030517578,7506292
2026-03-10 14:30:00+00:00,306.3299865722656,309.1499938964844,306.3299865722656,308.0400085449219,1464919,96.83999633789062,97.56500244140625,96.76000213623047,97.11000061035156,5038429,652.5599975585938,660.2999877929688,652.5599975585938,657.4149780273438,1356095,259.9400939941406,261.7799987792969,259.9150085449219,261.30999755859375,3031430,214.0500030517578,215.64700317382812,214.0449981689453,214.4091033935547,4569076
2026-03-10 15:30:00+00:00,308.05499267578125,308.92999267578125,307.3399963378906,307.8699951171875,1224741,97.11009979248047,97.37000274658203,96.66999816894531,97.30999755859375,4592011,657.3350219726562,658.5499877929688,654.9500122070312,657.6599731445312,692090,261.29998779296875,261.9800109863281,261.0,261.8699951171875,2380233,214.38999938964844,215.3000030517578,213.83999633789062,214.94500732421875,4080666
2026-03-10 16:30:00+00:00,307.9700012207031,308.7799987792969,307.5400085449219,308.6600036621094,923530,97.30999755859375,97.45999908447266,96.87000274658203,96.87000274658203,3494341,657.7050170898438,659.8599853515625,657.219970703125,659.1998901367188,658033,261.8900146484375,262.4800109863281,260.82000732421875,262.20001220703125,2603212,214.97000122070312,215.64999389648438,214.7899932861328,215.36000061035156,2810818
2026-03-10 17:30:00+00:00,308.6499938964844,308.9800109863281,306.25,307.489990234375,1377235,96.875,97.05999755859375,96.29000091552734,96.83000183105469,4020553,659.094970703125,659.2999877929688,655.0700073242188,657.0150146484375,761714,262.19000244140625,262.4800109863281,260.4700012207031,261.6700134277344,3001027,215.30499267578125,215.49000549316406,213.57020568847656,214.47500610351562,3951398
2026-03-10 18:30:00+00:00,307.5199890136719,308.1099853515625,306.5199890136719,306.54998779296875,1422561,96.83000183105469,97.11499786376953,96.55000305175781,96.75499725341797,3130332,657.2100219726562,657.969970703125,652.780029296875,653.0850219726562,761940,261.70001220703125,261.9700012207031,260.42999267578125,260.5050048828125,2377024,214.4949951171875,214.80999755859375,213.7899932861328,213.9600067138672,3316374
2026-03-10 19:30:00+00:00,306.5400085449219,307.45001220703125,306.3699951171875,306.8699951171875,1799956,96.75499725341797,97.19930267333984,96.66999816894531,96.94000244140625,3842788,653.02001953125,654.594970703125,651.9473876953125,654.0800170898438,1107999,260.4700012207031,261.20001220703125,260.35009765625,260.7200012207031,3231160,213.9499969482422,214.6300048828125,213.72000122070312,214.33999633789062,4260778
2026-03-11 13:30:00+00:00,306.2850036621094,310.07989501953125,305.876708984375,309.0799865722656,2084332,97.38999938964844,98.0,96.41500091552734,96.66000366210938,4921413,656.3286743164062,659.1199951171875,654.4099731445312,656.5700073242188,1324529,261.2099914550781,262.1300048828125,260.2099914550781,261.3399963378906,2893852,215.88499450683594,217.0,214.61500549316406,215.6999969482422,4663124
