Ticker,META,META,META,META,META,AMZN,AMZN,AMZN,AMZN,AMZN,NFLX,NFLX,NFLX,NFLX,NFLX,AAPL,AAPL,AAPL,AAPL,AAPL,GOOG,GOOG,GOOG,GOOG,GOOG
2026-03-09 14:30:00+00:00,630.8200073242188,637.5800170898438,630.8200073242188,636.4199829101562,1289748,209.02999877929688,210.83999633789062,208.8300018310547,210.55999755859375,6725876,96.8301010131836,97.47000122070312,96.58000183105469,97.41000366210938,6559490,255.66000366210938,257.8800048828125,255.6300048828125,257.7300109863281,3727402,296.7300109863281,299.70001220703125,296.70001220703125,299.17999267578125,2078179
2026-03-09 15:30:00+00:00,636.614990234375,638.22998046875,635.2100219726562,636.719970703125,908345,210.56500244140625,210.75,209.82000732421875,210.11500549316406,4403943,97.40499877929688,97.98999786376953,97.13999938964844,97.82389831542969,4126455,257.7200012207031,258.2699890136719,257.1499938964844,257.57000732421875,3050497,299.15020751953125,301.0899963378906,298.6600036621094,300.5199890136719,1625634
2026-03-09 16:30:00+00:00,636.8049926757812,637.8200073242188,633.6300048828125,633.9949951171875,680621,210.11500549316406,210.47999572753906,209.1699981689453,209.58999633789062,4161290,97.83000183105469,98.20999908447266,97.37000274658203,97.41000366210938,4790565,257.5799865722656,258.0899963378906,256.5400085449219,256.6300048828125,2401092,300.6199951171875,301.6600036621094,299.8299865722656,300.44500732421875,1380232
2026-03-09 17:30:00+00:00,633.9949951171875,635.7000122070312,633.010009765625,634.3350219726562,827010,209.5800018310547,209.92999267578125,208.8300018310547,209.35499572753906,3708315,97.4000015258789,97.67500305175781,97.11000061035156,97.37000274658203,3532752,256.6499938964844,257.364990234375,255.9499969482422,257.1499938964844,2688859,300.44000244140625,301.6499938964844,300.25,300.8599853515625,1628456
2026-03-09 18:30:00+00:00,634.260009765625,644.3800048828125,634.260009765625,644.3300170898438,1196150,209.33999633789062,212.69000244140625,208.99000549316406,212.6750030517578,6976298,97.375,98.0999984741211,97.30000305175781,97.91000366210938,4592414,257.1317138671875,259.57000732421875,256.5199890136719,259.4800109863281,4105990,300.79998779296875,304.8349914550781,300.7900085449219,304.7550048828125,2522692
2026-03-09 19:30:00+00:00,644.22998046875,647.739990234375,642.760986328125,647.3499755859375,1695679,212.67999267578125,213.82000732421875,212.42999267578125,213.4199981689453,7206471,97.91500091552734,98.5,97.76000213623047,98.30000305175781,5451608,259.4599914550781,261.1499938964844,259.010009765625,259.8900146484375,4821540,304.760009765625,306.5,304.20001220703125,306.0199890136719,3152870
2026-03-10 13:30:00+00:00,653.5599975585938,659.7000122070312,649.0,652.5050048828125,2450540,214.125,214.83999633789062,212.42999267578125,214.0500030517578,7506292,97.80500030517578,98.48999786376953,96.58000183105469,96.84700012207031,8638521,257.69500732421875,260.25,256.95001220703125,259.9700012207031,5290551,305.875,308.2200012207031,305.30999755859375,306.32989501953125,2830827
2026-03-10 14:30:00+00:00,652.5599975585938,660.2999877929688,652.5599975585938,657.4149780273438,1356095,214.0500030517578,215.64700317382812,214.0449981689453,214.4091033935547,4569076,96.83999633789062,97.56500244140625,96.76000213623047,97.11000061035156,5038429,259.9400939941406,261.7799987792969,259.9150085449219,261.30999755859375,3031430,306.3299865722656,309.1499938964844,306.3299865722656,308.0400085449219,1464919
2026-03-10 15:30:00+00:00,657.3350219726562,658.5499877929688,654.9500122070312,657.6599731445312,692090,214.38999938964844,215.3000030517578,213.83999633789062,214.94500732421875,4080666,97.11009979248047,97.37000274658203,96.66999816894531,97.30999755859375,4592011,261.29998779296875,261.9800109863281,261.0,261.8699951171875,2380233,308.05499267578125,308.92999267578125,307.3399963378906,307.8699951171875,1224741
2026-03-10 16:30:00+00:00,657.7050170898438,659.8599853515625,657.219970703125,659.1998901367188,658033,214.97000122070312,215.64999389648438,214.7899932861328,215.36000061035156,2810818,97.30999755859375,97.45999908447266,96.87000274658203,96.87000274658203,3494341,261.8900146484375,262.4800109863281,260.82000732421875,262.20001220703125,2603212,307.9700012207031,308.7799987792969,307.5400085449219,308.6600036621094,923530
2026-03-10 17:30:00+00:00,659.094970703125,659.2999877929688,655.0700073242188,657.0150146484375,761714,215.30499267578125,215.49000549316406,213.57020568847656,214.47500610351562,3951398,96.875,97.05999755859375,96.29000091552734,96.83000183105469,4020553,262.19000244140625,262.4800109863281,260.4700012207031,261.6700134277344,3001027,308.6499938964844,308.9800109863281,306.25,307.489990234375,1377235
2026-03-10 18:30:00+00:00,657.2100219726562,657.969970703125,652.780029296875,653.0850219726562,761940,214.4949951171875,214.80999755859375,213.7899932861328,213.9600067138672,3316374,96.83000183105469,97.11499786376953,96.55000305175781,96.75499725341797,3130332,261.70001220703125,261.9700012207031,260.42999267578125,260.5050048828125,2377024,307.5199890136719,308.1099853515625,306.5199890136719,306.54998779296875,1422561
2026-03-10 19:30:00+00:00,653.02001953125,654.594970703125,651.9473876953125,654.0800170898438,1107999,213.9499969482422,214.6300048828125,213.72000122070312,214.33999633789062,4260778,96.75499725341797,97.19930267333984,96.66999816894531,96.94000244140625,3842788,260.4700012207031,261.20001220703125,260.35009765625,260.7200012207031,3231160,306.5400085449219,307.45001220703125,306.3699951171875,306.8699951171875,1799956
2026-03-11 13:30:00+00:00,656.3286743164062,659.1199951171875,651.3699951171875,652.7200927734375,1946141,215.88499450683594,217.0,213.05999755859375,213.6199951171875,6996036,97.38999938964844,98.0,95.75,95.95500183105469,7175884,261.2099914550781,262.1300048828125,259.54998779296875,259.9949951171875,4281023,306.2850036621094,310.5899963378906,305.876708984375,310.55828857421875,2881243
2026-03-11 14:30:00+00:00,652.8200073242188,654.2899780273438,648.5145263671875,649.239990234375,1079024,213.63999938964844,214.5500030517578,212.1300048828125,212.19500732421875,4864253,95.95999908447266,96.22000122070312,95.16999816894531,95.18000030517578,4145244,260.0,260.9599914550781,259.8599853515625,260.1000061035156,2604285,310.5799865722656,311.0690002441406,308.3800048828125,308.5,1375459
2026-03-11 15:30:00+00:00,649.030029296875,651.4099731445312,648.3599853515625,651.2150268554688,786703,212.1999969482422,212.64999389648438,211.71499633789062,212.61000061035156,3775785,95.18000030517578,95.5,95.02999877929688,95.44010162353516,4428538,260.1199951171875,260.8680114746094,259.8500061035156,260.6449890136719,1954747,308.5199890136719,309.4049987792969,308.0,308.4200134277344,1024678
2026-03-11 16:30:00+00:00,651.4000244140625,654.4400024414062,651.2780151367188,653.4600219726562,693278,212.5800018310547,213.27000427246094,212.57000732421875,212.63999938964844,2404345,95.44000244140625,95.8499984741211,95.40010070800781,95.58999633789062,2677495,260.6199951171875,261.20001220703125,260.5,261.02508544921875,1517902,308.3999938964844,309.25,308.3330078125,309.0299987792969,1226472
2026-03-11 17:30:00+00:00,653.489990234375,654.4600219726562,650.510009765625,651.8350219726562,544241,212.63999938964844,212.7899932861328,211.35000610351562,212.32000732421875,2945419,95.59500122070312,95.63899993896484,94.87999725341797,95.05500030517578,2962169,261.0400085449219,261.1300048828125,259.6300048828125,260.1099853515625,1845686,309.05999755859375,309.1000061035156,307.25,308.1000061035156,991976
2026-03-11 18:30:00+00:00,651.8350219726562,653.8800048828125,651.8350219726562,652.4199829101562,600915,212.29220581054688,213.3300018310547,212.29220581054688,212.7100067138672,3407192,95.05000305175781,95.23500061035156,94.80000305175781,94.86509704589844,3086649,260.1000061035156,260.3999938964844,259.80999755859375,260.1317138671875,1606862,308.1000061035156,308.4800109863281,307.05999755859375,307.7300109863281,1310573
2026-03-11 19:30:00+00:00,652.5150146484375,655.6099853515625,652.4600219726562,654.7000122070312,899078,212.7100067138672,213.32000732421875,212.52999877929688,212.63999938964844,3526806,94.86499786376953,95.16000366210938,94.68499755859375,94.87999725341797,4410922,260.1400146484375,261.1000061035156,260.0400085449219,260.80999755859375,3235002,307.7699890136719,308.6199951171875,307.510009765625,308.4100036621094,1356863
2026-03-12 13:30:00+00:00,648.8200073242188,653.5,643.3300170898438,646.02001953125,1232129,210.3300018310547,211.7100067138672,208.82000732421875,211.0780029296875,5581130,94.9260025024414,95.4000015258789,94.56999969482422,94.7699966430664,4403287,258.6400146484375,258.95001220703125,255.33999633789062,255.99000549316406,5001535,306.1549987792969,308.6400146484375,303.510009765625,304.45001220703125,1926373
