Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,NFLX,NFLX,NFLX,NFLX,NFLX,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META
2026-07-24 10:30:00-04:00,319.80999755859375,321.510009765625,317.5,321.4100036621094,2852974,69.12000274658203,70.16000366210938,69.12000274658203,70.11499786376953,4840724,328.7950134277344,331.92999267578125,328.7099914550781,331.7650146484375,6271725,231.61000061035156,233.92999267578125,231.35000610351562,233.77999877929688,5075022,605.0,609.3800048828125,603.7899780273438,608.760009765625,1080615
2026-07-24 11:30:00-04:00,321.44000244140625,321.7699890136719,319.0199890136719,319.1099853515625,1838689,70.11499786376953,70.14510345458984,69.69999694824219,70.1449966430664,3068118,331.7749938964844,334.3699951171875,331.6700134277344,333.7200012207031,6621698,233.82000732421875,234.1898956298828,232.86000061035156,234.03500366210938,2942707,608.7550048828125,609.97998046875,603.02001953125,603.155029296875,1207925
2026-07-24 12:30:00-04:00,319.114990234375,320.2799987792969,318.19500732421875,320.0199890136719,1668744,70.1500015258789,70.2300033569336,70.0,70.22000122070312,2384045,333.69500732421875,334.2200012207031,332.1505126953125,332.3999938964844,3846747,234.02999877929688,234.30999755859375,232.88999938964844,233.55499267578125,2680443,603.0599975585938,604.9099731445312,600.0700073242188,602.989990234375,1033769
2026-07-24 13:30:00-04:00,320.010009765625,320.6600036621094,318.8999938964844,319.6700134277344,1498056,70.21499633789062,70.37000274658203,70.0199966430664,70.33049774169922,2842871,332.3949890136719,333.19000244140625,332.1400146484375,332.2650146484375,2780581,233.57000732421875,233.8699951171875,232.16000366210938,232.16000366210938,3212511,603.0,603.780029296875,599.1300048828125,601.47998046875,898570
2026-07-24 14:30:00-04:00,319.67999267578125,319.8550109863281,318.5722961425781,319.0069885253906,1913048,70.33999633789062,70.68000030517578,70.2300033569336,70.25,4697939,332.2650146484375,333.2300109863281,332.05999755859375,332.489990234375,6248052,232.16009521484375,232.3300018310547,231.36000061035156,231.49459838867188,3900801,601.52001953125,601.8189697265625,599.0599975585938,600.0549926757812,1091685
2026-07-24 15:30:00-04:00,319.0,320.0799865722656,318.739990234375,319.0899963378906,2492104,70.25,70.375,70.05999755859375,70.09500122070312,5300395,332.4800109863281,333.45001220703125,331.8500061035156,333.07000732421875,4719723,231.4499969482422,232.5,231.4499969482422,232.07000732421875,4092356,600.0549926757812,601.1799926757812,594.5999755859375,595.2000122070312,1792240
2026-07-27 09:30:00-04:00,324.739990234375,330.1014099121094,324.4700012207031,326.260009765625,6083540,70.58999633789062,70.80000305175781,69.86000061035156,70.41000366210938,6218866,334.8999938964844,338.1400146484375,334.0199890136719,337.69000244140625,11270804,235.6999969482422,235.8800048828125,233.22000122070312,233.47999572753906,6565341,607.219970703125,611.260009765625,600.1799926757812,605.3250122070312,2456826
2026-07-27 10:30:00-04:00,326.3299865722656,329.69000244140625,324.5299987792969,328.2099914550781,3171003,70.40499877929688,71.25,70.3949966430664,71.1500015258789,4512115,337.70001220703125,339.5,336.1199951171875,338.739990234375,7762742,233.47999572753906,234.42999267578125,232.92999267578125,233.30499267578125,4794245,605.2000122070312,607.010009765625,598.97998046875,605.5349731445312,1599141
2026-07-27 11:30:00-04:00,328.1875,329.05999755859375,327.1400146484375,327.8699951171875,2002872,71.1500015258789,71.6500015258789,71.05999755859375,71.26499938964844,3736143,338.7300109863281,339.57000732421875,336.75,337.4501037597656,6554357,233.30999755859375,233.30999755859375,230.99000549316406,231.52999877929688,3656257,605.4299926757812,605.7000122070312,597.3905029296875,599.02001953125,1073446
2026-07-27 12:30:00-04:00,327.79998779296875,328.2200012207031,325.8999938964844,326.6650085449219,1455661,71.26000213623047,71.37000274658203,70.8499984741211,70.9800033569336,3356148,337.4599914550781,338.1300048828125,335.67999267578125,336.04998779296875,3314628,231.52999877929688,232.19000244140625,231.3800048828125,231.70069885253906,2560976,599.02001953125,600.3699951171875,596.3250122070312,596.8499755859375,823646
2026-07-27 13:30:00-04:00,326.6650085449219,326.80999755859375,325.69000244140625,326.135009765625,1048480,70.99500274658203,71.16000366210938,70.80999755859375,70.8550033569336,2407507,336.07000732421875,336.79998779296875,335.04998779296875,335.1499938964844,3140907,231.7100067138672,232.5128936767578,231.49000549316406,231.8800048828125,2212299,596.8200073242188,597.3499755859375,593.5050048828125,594.8499755859375,991497
2026-07-27 14:30:00-04:00,326.1099853515625,327.81500244140625,325.6400146484375,327.44000244140625,1227261,70.86000061035156,70.97029876708984,70.27999877929688,70.31999969482422,3122105,335.1499938964844,336.239990234375,334.70001220703125,335.7200012207031,3486673,231.86000061035156,232.98890686035156,231.75999450683594,232.25,2702443,594.8214721679688,598.0399780273438,593.8300170898438,595.7100219726562,844177
2026-07-27 15:30:00-04:00,327.44000244140625,327.8999938964844,326.3599853515625,326.6099853515625,1970704,70.32499694824219,70.66590118408203,70.28500366210938,70.4000015258789,3955121,335.7200012207031,337.2200012207031,335.6499938964844,336.9200134277344,3614510,232.2449951171875,232.3350067138672,231.2100067138672,231.36000061035156,3391901,595.77001953125,596.5,593.1500244140625,593.9299926757812,1137412
2026-07-28 09:30:00-04:00,327.79998779296875,330.1700134277344,324.5400085449219,327.6700134277344,4732808,72.11000061035156,73.75499725341797,71.2300033569336,73.56999969482422,12781009,340.0299987792969,342.8900146484375,335.6000061035156,337.9599914550781,13575047,232.85000610351562,233.02000427246094,229.27000427246094,229.57000732421875,9046681,595.9000244140625,601.0,591.0,594.52001953125,2261115
2026-07-28 10:30:00-04:00,327.6400146484375,332.7366027832031,327.05999755859375,331.94000244140625,2376094,73.56999969482422,73.58499908447266,72.62999725341797,73.20999908447266,6974092,337.9800109863281,339.6687927246094,336.6000061035156,339.2699890136719,5797429,229.55499267578125,230.7299041748047,228.10000610351562,230.3000030517578,5104097,594.5,594.739990234375,587.0,593.756591796875,1578674
2026-07-28 11:30:00-04:00,331.96990966796875,333.6300048828125,331.79998779296875,332.9649963378906,1782070,73.22000122070312,73.3499984741211,72.85030364990234,73.20500183105469,2826944,339.2401123046875,340.1400146484375,339.0,339.80999755859375,4043365,230.2899932861328,231.8022003173828,229.94000244140625,231.27999877929688,3409351,594.030029296875,598.0,593.3099975585938,596.364990234375,856349
2026-07-28 12:30:00-04:00,332.93499755859375,334.5899963378906,332.4100036621094,334.3800048828125,1517302,73.19999694824219,73.44000244140625,73.16999816894531,73.26499938964844,2907406,339.8299865722656,340.57989501953125,338.93011474609375,339.0299987792969,3106607,231.28509521484375,232.3800048828125,231.0800018310547,232.02999877929688,2552662,596.364990234375,597.0,592.239990234375,593.5499877929688,1152599
2026-07-28 13:30:00-04:00,334.3450012207031,335.1882019042969,333.6000061035156,334.2799987792969,1549237,73.26499938964844,73.4000015258789,72.94000244140625,72.99500274658203,3969469,339.0400085449219,340.159912109375,339.0,339.8399963378906,3223079,232.0399932861328,232.13999938964844,230.80999755859375,231.14999389648438,2348397,593.5,595.219970703125,592.5,594.469970703125,682259
2026-07-28 14:30:00-04:00,334.2799987792969,335.20880126953125,333.19000244140625,333.6199951171875,1460936,72.99500274658203,73.18000030517578,72.41000366210938,72.51499938964844,3625162,339.8399963378906,339.8900146484375,338.2799987792969,339.20001220703125,3590020,231.14500427246094,231.52999877929688,230.75010681152344,230.94500732421875,2425067,594.489990234375,595.3897094726562,591.6900024414062,593.5050048828125,707492
2026-07-28 15:30:00-04:00,333.6000061035156,333.94000244140625,332.1600036621094,332.7200012207031,2430021,72.51000213623047,72.55999755859375,72.33499908447266,72.37999725341797,5245672,339.1600036621094,340.5299987792969,339.1000061035156,340.1600036621094,6415578,230.91000366210938,231.24989318847656,230.39999389648438,230.89999389648438,8725766,593.4299926757812,594.489990234375,592.7000122070312,593.6599731445312,1826911
2026-07-29 09:30:00-04:00,333.7900085449219,335.6700134277344,330.40789794921875,331.2850036621094,3046985,72.19000244140625,72.66999816894531,71.75,72.05999755859375,8890134,339.69000244140625,343.6700134277344,339.55999755859375,341.1600036621094,10935247,229.31500244140625,230.24000549316406,227.3699951171875,227.625,5867338,593.4199829101562,594.5499877929688,586.3900146484375,588.3699951171875,2449866
2026-07-29 10:30:00-04:00,331.2449951171875,334.4200134277344,331.1000061035156,332.81500244140625,1575582,72.08000183105469,72.43499755859375,71.81500244140625,72.2699966430664,5198200,341.1700134277344,341.739990234375,339.5199890136719,339.80999755859375,4890702,227.60000610351562,228.3800048828125,227.19500732421875,228.01499938964844,3528621,588.489990234375,592.969970703125,587.97998046875,591.4500122070312,1446148
2026-07-29 11:30:00-04:00,333.0,333.0,333.0,333.0,0,72.2300033569336,72.2300033569336,72.2300033569336,72.2300033569336,0,339.9200134277344,339.9200134277344,339.9200134277344,339.9200134277344,0,228.2100067138672,228.2100067138672,228.2100067138672,228.2100067138672,0,591.0999755859375,591.0999755859375,591.0999755859375,591.0999755859375,0
