Ticker,META,META,META,META,META,GOOG,GOOG,GOOG,GOOG,GOOG,NFLX,NFLX,NFLX,NFLX,NFLX,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN
2026-04-13 14:30:00+00:00,626.969970703125,627.889892578125,625.1500244140625,625.9450073242188,1098144,316.1449890136719,317.19989013671875,316.0799865722656,316.95001220703125,980335,102.73999786376953,103.0199966430664,102.56999969482422,102.80000305175781,2754435,257.30999755859375,257.8800048828125,257.1000061035156,257.7099914550781,3495796,237.125,238.16929626464844,236.3800048828125,237.85000610351562,5039926
2026-04-13 15:30:00+00:00,625.72998046875,629.4600219726562,625.72998046875,629.2650146484375,772415,316.8800048828125,317.6449890136719,316.05999755859375,317.2200012207031,876678,102.80000305175781,103.55000305175781,102.80000305175781,103.50499725341797,2065479,257.7300109863281,257.875,256.7900085449219,257.7799987792969,3136398,237.86000061035156,239.32000732421875,237.3800048828125,238.88499450683594,5062947
2026-04-13 16:30:00+00:00,629.3179931640625,630.9600219726562,628.2901000976562,629.97998046875,690263,317.2149963378906,318.1099853515625,316.90008544921875,317.7200012207031,814411,103.5,103.61509704589844,103.36499786376953,103.6050033569336,1792453,257.79010009765625,258.3399963378906,257.5151062011719,257.864990234375,2360343,238.88499450683594,239.08999633789062,237.86000061035156,238.75,2919523
2026-04-13 17:30:00+00:00,630.0,631.719970703125,629.2000732421875,631.2650146484375,836731,317.69000244140625,317.8900146484375,317.1499938964844,317.385009765625,594395,103.61000061035156,103.66500091552734,103.2300033569336,103.30999755859375,1600762,257.8599853515625,258.20001220703125,257.5199890136719,257.8800048828125,2113453,238.7449951171875,239.22999572753906,238.4001007080078,238.72500610351562,2379978
2026-04-13 18:30:00+00:00,631.2650146484375,633.1259765625,631.2650146484375,632.25,914463,317.3349914550781,319.1099853515625,317.3349914550781,318.3529968261719,985366,103.30500030517578,103.46990203857422,103.2699966430664,103.37000274658203,1631635,257.864990234375,258.4800109863281,257.79998779296875,257.8500061035156,2513031,238.72000122070312,239.0850067138672,238.2100067138672,238.56500244140625,3870124
2026-04-13 19:30:00+00:00,632.25,635.0,631.8400268554688,634.52001953125,1027066,318.385009765625,319.42498779296875,318.04998779296875,319.2200012207031,1651969,103.37000274658203,103.53510284423828,102.87999725341797,103.16500091552734,3635245,257.8450012207031,259.5799865722656,257.5899963378906,259.2099914550781,5022608,238.52999877929688,240.0,238.47000122070312,239.86000061035156,5312101
2026-04-14 13:30:00+00:00,643.0120239257812,654.0800170898438,639.3704833984375,653.6456298828125,3981892,322.0849914550781,325.7850036621094,321.1499938964844,325.760009765625,4281244,103.16500091552734,104.9000015258789,103.04000091552734,104.875,6678441,259.1000061035156,261.92999267578125,259.0299987792969,259.3399963378906,8135429,241.77999877929688,246.99000549316406,241.77999877929688,245.8000030517578,16655479
2026-04-14 14:30:00+00:00,653.8220825195312,661.5,653.0,660.2650146484375,2874407,325.739990234375,328.7749938964844,325.2799987792969,328.3901062011719,2111160,104.875,105.43000030517578,104.5999984741211,105.40370178222656,5346227,259.3299865722656,259.42999267578125,257.6099853515625,258.0553894042969,4964907,245.82000732421875,247.75999450683594,245.75,247.35000610351562,7434543
2026-04-14 15:30:00+00:00,660.239990234375,665.59912109375,660.0499877929688,664.9299926757812,2291188,328.3699951171875,330.3399963378906,328.32330322265625,330.1400146484375,2294219,105.40499877929688,106.18499755859375,105.3949966430664,106.15499877929688,4563471,258.04998779296875,258.3900146484375,257.1900939941406,257.70001220703125,4016733,247.33999633789062,249.75999450683594,247.27999877929688,249.6721954345703,8240274
2026-04-14 16:30:00+00:00,664.9000244140625,665.2899780273438,661.363525390625,661.85498046875,1153274,330.1400146484375,330.5350036621094,329.4200134277344,330.1600036621094,1420369,106.15499877929688,106.55000305175781,105.98999786376953,106.41500091552734,3566318,257.69000244140625,259.7651062011719,257.6199951171875,258.6600036621094,4098111,249.6699981689453,250.44000244140625,249.39999389648438,250.04849243164062,8563396
2026-04-14 17:30:00+00:00,661.9000244140625,666.260009765625,659.9099731445312,660.0549926757812,1525257,330.1700134277344,330.4100036621094,329.04998779296875,329.07000732421875,1262560,106.41500091552734,106.56999969482422,105.66999816894531,105.94000244140625,3723657,258.6600036621094,258.9700012207031,257.75,258.7799987792969,2712760,250.05999755859375,252.17999267578125,249.47000122070312,249.55499267578125,8519532
2026-04-14 18:30:00+00:00,660.1199951171875,662.5599975585938,660.010009765625,661.4349975585938,1158510,329.0799865722656,329.69500732421875,328.94000244140625,329.614990234375,949167,105.93000030517578,106.29000091552734,105.70500183105469,106.20500183105469,4692008,258.7799987792969,258.80999755859375,257.75,258.32501220703125,3074143,249.5500030517578,249.6300048828125,248.1999969482422,249.48500061035156,9698791
2026-04-14 19:30:00+00:00,661.4000244140625,662.780029296875,659.6900024414062,662.5499877929688,1670204,329.614990234375,330.6300048828125,329.2200012207031,330.5799865722656,1895858,106.20500183105469,106.41500091552734,106.05010223388672,106.22000122070312,5509264,258.32501220703125,258.8599853515625,258.1499938964844,258.8550109863281,5322365,249.5,249.73500061035156,248.47999572753906,249.02999877929688,5878959
2026-04-15 13:30:00+00:00,667.0,675.3800048828125,664.219970703125,674.7550048828125,3979740,330.55999755859375,332.1400146484375,328.6700134277344,331.92498779296875,3079284,106.00499725341797,106.64990234375,105.04000091552734,105.99230194091797,6913991,258.0950012207031,261.0400085449219,257.82000732421875,260.67999267578125,8314756,249.1999969482422,250.44000244140625,247.25999450683594,247.92999267578125,10022945
2026-04-15 14:30:00+00:00,674.7550048828125,676.155029296875,672.1442260742188,673.719970703125,1730608,331.92999267578125,331.9750061035156,330.1000061035156,330.29998779296875,1443219,105.99500274658203,106.06500244140625,105.61499786376953,105.81500244140625,4013640,260.70001220703125,264.1099853515625,260.4200134277344,263.17999267578125,7448665,247.9199981689453,248.4149932861328,247.1999969482422,247.77000427246094,5856837
2026-04-15 15:30:00+00:00,673.5150146484375,678.5,672.6699829101562,676.7100830078125,1603590,330.29998779296875,332.4599914550781,330.1000061035156,332.29998779296875,1122969,105.80999755859375,106.30000305175781,105.67500305175781,106.28500366210938,3255162,263.18499755859375,265.5,262.9849853515625,264.5790100097656,5556537,247.74000549316406,249.11000061035156,247.3300018310547,248.9550018310547,4065948
2026-04-15 16:30:00+00:00,676.77001953125,676.8699951171875,672.4199829101562,674.2899780273438,1183956,332.2799987792969,332.67999267578125,331.3999938964844,332.5350036621094,1027370,106.28500366210938,106.7699966430664,106.20500183105469,106.76580047607422,4207850,264.57000732421875,265.7900085449219,264.239990234375,264.94500732421875,4374751,248.97000122070312,248.97999572753906,247.72999572753906,248.44500732421875,3330132
2026-04-15 17:30:00+00:00,674.1649780273438,674.969970703125,670.9000244140625,672.5999755859375,874785,332.54998779296875,333.20001220703125,332.4515075683594,332.5350036621094,987676,106.76499938964844,106.95999908447266,106.55999755859375,106.73500061035156,2493664,264.9100036621094,265.29998779296875,264.29998779296875,265.17999267578125,2750108,248.43499755859375,249.08999633789062,248.1501007080078,248.51060485839844,2988185
2026-04-15 18:30:00+00:00,672.6699829101562,675.1500244140625,672.0601196289062,672.5900268554688,943764,332.54998779296875,334.6400146484375,332.54998779296875,333.1300048828125,1526693,106.7300033569336,107.40499877929688,106.7300033569336,107.36499786376953,3448896,265.19000244140625,265.864990234375,265.19000244140625,265.3399963378906,2971178,248.52000427246094,248.97999572753906,248.35000610351562,248.72999572753906,3223572
2026-04-15 19:30:00+00:00,672.5900268554688,674.6099853515625,670.0599975585938,671.5599975585938,1596144,333.07000732421875,334.8999938964844,332.989990234375,334.45001220703125,1969142,107.36499786376953,107.8499984741211,107.16500091552734,107.66000366210938,7201959,265.30999755859375,266.55999755859375,265.25,266.3699951171875,6497059,248.72999572753906,249.4600067138672,248.39999389648438,248.41000366210938,5067961
2026-04-16 13:30:00+00:00,675.989990234375,676.6799926757812,667.75,670.02001953125,2256685,335.8500061035156,337.05999755859375,333.0,334.06500244140625,2837868,107.41000366210938,108.45999908447266,106.62010192871094,107.58000183105469,10215190,266.79998779296875,267.1600036621094,261.30999755859375,262.05999755859375,11554343,248.97999572753906,250.0,244.1999969482422,245.55499267578125,11721800
2026-04-16 14:30:00+00:00,670.0999755859375,674.1300048828125,670.0,672.6300048828125,468037,334.0799865722656,335.2510070800781,333.8599853515625,334.75,577202,107.58499908447266,108.23999786376953,107.57499694824219,108.03500366210938,1912042,262.0899963378906,262.3402099609375,261.2699890136719,261.67999267578125,1987126,245.53199768066406,246.47000122070312,245.1999969482422,246.2899932861328,2097513
