Ticker,META,META,META,META,META,GOOG,GOOG,GOOG,GOOG,GOOG,AMZN,AMZN,AMZN,AMZN,AMZN,NFLX,NFLX,NFLX,NFLX,NFLX,AAPL,AAPL,AAPL,AAPL,AAPL
2026-08-31 10:30:00-04:00,570.0900268554688,573.1599731445312,569.2999877929688,571.6500244140625,1242831,333.7699890136719,335.3699951171875,333.6200866699219,334.94000244140625,1947529,260.04998779296875,261.80999755859375,259.7300109863281,261.5683898925781,3264597,80.9800033569336,81.6449966430664,80.80999755859375,81.58999633789062,2298667,315.7099914550781,315.82000732421875,314.3599853515625,315.06988525390625,3307355
2026-08-31 11:30:00-04:00,571.5999755859375,572.2899780273438,570.2999877929688,570.75,715363,334.9599914550781,335.1700134277344,334.25640869140625,334.70001220703125,1288897,261.54998779296875,261.5799865722656,260.6499938964844,260.95001220703125,1912225,81.59500122070312,81.72000122070312,81.37999725341797,81.48500061035156,1437689,315.0400085449219,315.2250061035156,313.94000244140625,314.6700134277344,2437167
2026-08-31 12:30:00-04:00,570.7730102539062,571.969970703125,570.4199829101562,571.0599975585938,753240,334.7200012207031,335.2298889160156,334.2300109863281,334.67999267578125,876695,260.94500732421875,261.6693115234375,260.70001220703125,260.7950134277344,1923024,81.48500061035156,81.7300033569336,81.43000030517578,81.5,1702979,314.6000061035156,316.0,312.79998779296875,313.8800048828125,3893327
2026-08-31 13:30:00-04:00,570.8607788085938,574.10498046875,570.8607788085938,571.5999755859375,1044543,334.6600036621094,335.18499755859375,334.3800048828125,334.4700012207031,1022322,260.79998779296875,261.3800048828125,257.1499938964844,257.82501220703125,6644878,81.49500274658203,81.59989929199219,81.41000366210938,81.5199966430664,1049646,313.8500061035156,316.0199890136719,313.385009765625,315.68499755859375,2695119
2026-08-31 14:30:00-04:00,571.5753173828125,576.1799926757812,570.6937866210938,572.7550048828125,1498745,334.4800109863281,335.46990966796875,334.3399963378906,335.0400085449219,1098897,257.8500061035156,259.17999267578125,257.3699951171875,258.9800109863281,4659056,81.51499938964844,81.62999725341797,81.34500122070312,81.38999938964844,2008863,315.681884765625,316.1600036621094,315.010009765625,316.0249938964844,2227790
2026-08-31 15:30:00-04:00,572.8200073242188,575.1599731445312,571.4400024414062,572.9099731445312,1682821,335.0299987792969,337.739990234375,334.79998779296875,335.489990234375,2636863,258.9800109863281,261.3900146484375,258.9100036621094,259.92999267578125,6389628,81.39540100097656,81.54000091552734,80.87000274658203,81.04000091552734,3506235,316.0299987792969,317.69000244140625,315.7099914550781,317.2300109863281,5002995
2026-09-01 09:30:00-04:00,557.7999877929688,570.219970703125,556.2999877929688,569.760009765625,3179089,332.29998779296875,333.81939697265625,329.2900085449219,333.2749938964844,3665241,254.8300018310547,255.82000732421875,251.92999267578125,254.5561981201172,8991244,80.11199951171875,82.08999633789062,79.5999984741211,81.9800033569336,5119635,316.9800109863281,325.3900146484375,314.73699951171875,325.3445129394531,14540988
2026-09-01 10:30:00-04:00,569.7100219726562,581.1900024414062,569.7100219726562,578.8499755859375,2733633,333.28509521484375,333.94970703125,332.4100036621094,333.07000732421875,1878908,254.55999755859375,255.3350067138672,253.97000122070312,254.97999572753906,3618967,81.98999786376953,82.12550354003906,80.70999908447266,80.94000244140625,3339069,325.3351135253906,325.8599853515625,322.739990234375,324.6000061035156,7060269
2026-09-01 11:30:00-04:00,578.760009765625,583.4382934570312,578.0,580.4000244140625,2475999,333.05999755859375,333.3699951171875,331.8900146484375,332.2200012207031,1174473,255.0,255.52999877929688,254.0,254.39999389648438,2559050,80.91999816894531,81.12999725341797,80.80000305175781,80.94499969482422,1546743,324.6199951171875,327.29998779296875,324.0199890136719,326.6600036621094,5503251
2026-09-01 12:30:00-04:00,580.5,582.719970703125,578.6212158203125,580.3049926757812,1048037,332.20001220703125,332.6300048828125,331.6700134277344,332.0150146484375,684817,254.38999938964844,254.80999755859375,253.9499969482422,254.35499572753906,2121764,80.94999694824219,81.08999633789062,80.81500244140625,80.8949966430664,1209354,326.67999267578125,326.885009765625,324.4849853515625,324.6499938964844,4497727
2026-09-01 13:30:00-04:00,580.469970703125,584.9000244140625,580.1436157226562,581.4550170898438,1237883,332.0299987792969,332.4150085449219,331.1400146484375,331.1600036621094,871361,254.38999938964844,255.41000366210938,254.1699981689453,254.90499877929688,1913772,80.89510345458984,81.29000091552734,80.79000091552734,80.8550033569336,1475258,324.69000244140625,325.75,324.32000732421875,325.2099914550781,2879767
2026-09-01 14:30:00-04:00,581.4550170898438,581.7999877929688,576.22998046875,580.77001953125,1326680,331.1600036621094,331.6304016113281,330.45001220703125,331.2900085449219,1194371,254.90499877929688,255.02499389648438,253.9499969482422,254.14999389648438,2361982,80.8550033569336,81.06999969482422,80.75,80.94499969482422,1887465,325.20001220703125,325.92999267578125,324.3905029296875,325.57000732421875,3499348
2026-09-01 15:30:00-04:00,580.77001953125,580.9600219726562,577.4000244140625,578.530029296875,1171113,331.2699890136719,332.1400146484375,330.82000732421875,331.80999755859375,1720973,254.1999969482422,254.9199981689453,253.8800048828125,254.9199981689453,3365909,80.94950103759766,80.95500183105469,80.69000244140625,80.80000305175781,2737402,325.6099853515625,325.88800048828125,324.1000061035156,325.1400146484375,5754962
2026-09-02 09:30:00-04:00,579.5499877929688,600.3800048828125,577.0,595.0800170898438,5653479,330.6449890136719,336.510009765625,329.5201110839844,334.9800109863281,3677564,254.2550048828125,256.239990234375,253.39999389648438,256.1000061035156,5727998,80.54000091552734,83.12000274658203,80.30000305175781,82.3949966430664,5161787,326.9700012207031,328.3999938964844,323.5299987792969,324.57000732421875,8140570
2026-09-02 10:30:00-04:00,594.969970703125,598.9500122070312,593.280029296875,597.0,2013505,334.8999938964844,334.9700012207031,332.1700134277344,333.8550109863281,1613587,256.05499267578125,256.07501220703125,254.75999450683594,255.27999877929688,3234727,82.37999725341797,82.76000213623047,82.16000366210938,82.5999984741211,2366961,324.5849914550781,326.54998779296875,324.0,326.54998779296875,3210077
2026-09-02 11:30:00-04:00,596.9099731445312,597.0,591.25,592.2100830078125,1102131,333.8450012207031,335.44000244140625,332.739990234375,334.04998779296875,1060836,255.30999755859375,255.42999267578125,254.44000244140625,254.8699951171875,2172631,82.5999984741211,82.69000244140625,81.98999786376953,82.0562973022461,1379518,326.5299987792969,327.05499267578125,323.8949890136719,324.6698913574219,5659496
2026-09-02 12:30:00-04:00,592.3209838867188,595.8400268554688,591.8499755859375,592.6600952148438,912433,334.1400146484375,335.18499755859375,334.0199890136719,334.6099853515625,682969,254.85000610351562,255.60000610351562,254.2100067138672,254.77999877929688,1924426,82.06999969482422,82.31999969482422,81.80000305175781,82.28500366210938,1778496,324.6600036621094,326.5,324.6199951171875,325.07501220703125,2691833
2026-09-02 13:30:00-04:00,592.760009765625,594.7249755859375,591.4000244140625,592.969970703125,788667,334.5950012207031,334.7099914550781,333.6700134277344,334.3100891113281,905893,254.77499389648438,255.35000610351562,254.39999389648438,254.78500366210938,1482685,82.28500366210938,82.4800033569336,82.11499786376953,82.44000244140625,1653096,325.07501220703125,326.489990234375,324.6803894042969,326.2955017089844,2545852
2026-09-02 14:30:00-04:00,592.9650268554688,596.6400146484375,590.840087890625,594.3223876953125,1514059,334.32598876953125,334.6700134277344,333.5899963378906,334.3299865722656,757962,254.77999877929688,255.5050048828125,254.42979431152344,255.11000061035156,2214028,82.44000244140625,82.6449966430664,82.20500183105469,82.625,2099922,326.3099060058594,326.42999267578125,324.60009765625,325.6400146484375,2781766
2026-09-02 15:30:00-04:00,594.280029296875,594.4000244140625,591.5850219726562,592.9000244140625,1234315,334.29998779296875,334.30999755859375,333.489990234375,333.8299865722656,1038896,255.14999389648438,255.28770446777344,254.52000427246094,254.97000122070312,2719907,82.625,82.79000091552734,82.55999755859375,82.72000122070312,3505170,325.6405029296875,325.95001220703125,324.6700134277344,324.989990234375,3065203
2026-09-03 09:30:00-04:00,604.489990234375,619.4199829101562,604.4000244140625,612.25,5878384,336.739990234375,340.8500061035156,336.3800048828125,339.0434875488281,3186881,256.32000732421875,259.4299011230469,256.0,257.7799987792969,7214229,83.18000030517578,83.5999984741211,82.25,82.37000274658203,3999999,324.94769287109375,330.30999755859375,324.1099853515625,329.7149963378906,7570945
2026-09-03 10:30:00-04:00,612.2550048828125,619.4400024414062,607.2000122070312,617.5150146484375,3018529,339.0400085449219,339.75,337.260009765625,339.29998779296875,1614039,257.6745910644531,258.8699951171875,256.07000732421875,258.739990234375,3324310,82.37999725341797,82.5999984741211,81.80999755859375,82.4800033569336,2422095,329.7149963378906,330.80999755859375,327.6099853515625,329.8299865722656,5915118
2026-09-03 11:30:00-04:00,617.5150146484375,619.3800048828125,614.260009765625,614.9949951171875,1461905,339.3299865722656,339.4800109863281,337.44000244140625,337.8800048828125,963504,258.760009765625,259.32501220703125,258.20001220703125,258.5350036621094,2399433,82.4800033569336,82.62000274658203,82.052001953125,82.08999633789062,1430511,329.8500061035156,330.57000732421875,329.239990234375,330.06988525390625,2989051
2026-09-03 12:30:00-04:00,614.989990234375,615.3599853515625,613.2545166015625,613.9849853515625,500988,337.8299865722656,338.5899963378906,337.4200134277344,338.3399963378906,464755,258.510009765625,258.9010009765625,257.75,257.8500061035156,760299,82.09500122070312,82.11499786376953,81.62999725341797,82.11499786376953,1012232,330.0400085449219,330.239990234375,329.1199951171875,329.13018798828125,975125
